Campaign_ID,Campaign_Channel,Target_Segment,Ad_Spend,Impressions,Clicks,Conversion_Rate,Average_Order_Value,Campaign_Duration_Days,Email_Open_Rate,Monthly_Revenue_Generated
CMP1742,Social Media,Existing Customers,397486.06,1386444,39236,5.21,2975.32,32,27.29,1198634.53
CMP1743,Search,Price Sensitive,365437.87,1098835,33686,4.22,1752.03,47,34.45,1385831.16
CMP1744,Email,Existing Customers,446617.56,550081,25538,6.98,5539.15,40,56.07,2090091.97
CMP1745,Affiliate,New Customers,306510.04,665501,17097,3.33,3224.11,24,27.75,1631070.96
CMP1746,Display,High Value,333220.55,806726,10559,3.76,6000.88,37,37.29,1783114.04
CMP1747,Search,New Customers,86681.7,223743,7456,5.49,3246.81,25,33.06,1210599.96
CMP1748,Email,New Customers,320499.69,511523,27306,5.4,2110.19,28,24.31,1238346.81
CMP1749,Email,Price Sensitive,245445.89,391894,14057,5.05,2238.71,46,46.43,1171489.81
CMP1750,Social Media,New Customers,115300.48,255336,4990,1.37,2041.92,26,15.59,1120748.53
CMP1751,Search,High Value,372296.71,569436,19594,8.75,7136.03,13,47.18,2012661.74
CMP1752,Search,Existing Customers,109539.71,201013,6576,3.56,3918.33,46,28.01,1301205.92
CMP1753,Display,High Value,170722.41,365611,4618,5.67,7490.61,11,38.59,1268016.84
CMP1754,Search,Existing Customers,63038.4,174091,6075,5.84,3833.62,51,35.1,1185877.69
CMP1755,Display,Existing Customers,214880.52,720648,7702,4.56,2882.09,77,35.34,1146135.46
CMP1756,Affiliate,Existing Customers,319895.14,645807,15159,7.28,3502.21,60,38.41,1594364.6
CMP1757,Search,Small Business,67948.59,119412,3583,5.49,6808.22,46,31.52,1483867.97
CMP1758,Search,New Customers,343427.39,1202166,43004,5.74,3224.72,88,18.25,1757466.87
CMP1759,Affiliate,High Value,97064.54,133553,5056,7.02,9020.44,62,42.01,1777981.74
CMP1760,Email,New Customers,194517.9,260952,10257,9.02,2976.19,29,39.96,1219845.11
CMP1761,Display,Existing Customers,255522.46,1190135,18731,3.42,4267.15,48,34.83,1214094.03
CMP1762,Affiliate,Existing Customers,197430.6,419561,13985,5.11,4335.12,10,32.52,1247232.17
CMP1763,Affiliate,High Value,262421.32,533435,17036,9.1,6851.58,40,44.22,1907873.54
CMP1764,Display,High Value,271544.59,748641,5773,2.72,7834.91,60,42.51,1485626.15
CMP1765,Affiliate,New Customers,401211.51,990877,14962,3.67,2654.6,69,30.44,1205122.93
CMP1766,Email,Small Business,84931.85,148196,6878,7.1,5981.05,37,44.39,1500951.04
CMP1767,Search,Price Sensitive,146904.7,385500,14112,4.95,1322.11,11,32.23,1352850.42
CMP1768,Search,Small Business,174332.04,384954,5570,5.69,5538.16,12,23.93,1637536.35
CMP1769,Email,Price Sensitive,108979.26,191408,9002,3.37,1477.35,36,44.5,1051388.18
CMP1770,Email,Small Business,279911.25,295333,8784,7.97,4713.51,10,48.67,1527954.39
CMP1771,Email,High Value,83042.05,108038,7384,9.17,10000.0,56,51.89,1898603.44
CMP1772,Display,Existing Customers,62345.19,188794,1442,2.83,2716.89,13,37.67,742463.71
CMP1773,Display,New Customers,331684.11,1492777,5644,0.68,2984.86,72,6.21,1178852.5
CMP1774,Display,Small Business,157863.79,551279,2514,0.5,6705.2,35,31.87,922323.4
CMP1775,Email,New Customers,131210.69,217904,8718,5.71,3120.13,89,29.12,1470397.21
CMP1776,Display,Existing Customers,109622.51,407265,3445,4.73,3775.56,89,24.84,1362892.29
CMP1777,Social Media,Price Sensitive,334333.75,1506361,26143,1.97,1622.64,77,31.71,1427894.45
CMP1778,Social Media,Existing Customers,319534.06,936694,19847,4.14,3819.92,13,40.34,1635238.58
CMP1779,Social Media,New Customers,291340.12,1210978,25148,1.46,2433.34,65,30.54,989114.38
CMP1780,Search,New Customers,326463.58,823742,26718,5.89,3551.72,49,27.61,1557911.48
CMP1781,Affiliate,New Customers,50013.17,76575,2197,5.08,2441.26,13,28.81,917901.6
CMP1782,Search,New Customers,224152.24,600767,14958,5.3,1922.73,65,32.83,867140.39
CMP1783,Email,New Customers,269249.1,628127,30284,6.59,2712.21,44,37.13,1374292.68
CMP1784,Search,New Customers,38160.26,92906,2805,5.11,2899.3,13,22.05,929564.61
CMP1785,Display,Small Business,406673.3,1293167,7573,1.87,7525.27,67,18.35,1659960.55
CMP1786,Social Media,New Customers,142347.07,485390,8346,0.99,2014.18,38,13.47,837042.62
CMP1787,Search,High Value,323009.89,703380,19823,8.52,10000.0,84,44.96,2138414.95
CMP1788,Social Media,Small Business,63722.37,213378,4666,3.36,5608.91,27,32.5,1227571.34
CMP1789,Display,New Customers,37191.0,138874,608,2.01,2779.66,74,20.93,754875.65
CMP1790,Social Media,Small Business,239687.85,708989,11520,1.56,4246.38,11,13.39,900260.15
CMP1791,Search,High Value,102775.0,215128,6126,7.92,5626.8,79,47.5,1484216.28
CMP1792,Affiliate,New Customers,299410.62,758184,18491,4.5,3272.19,85,17.88,1120271.09
CMP1793,Search,High Value,19659.86,95653,5309,13.17,7564.37,23,47.99,1958191.8
CMP1794,Search,High Value,411983.86,610462,29254,6.29,8744.63,57,41.5,2234347.73
CMP1795,Search,Price Sensitive,183538.4,631109,15426,6.46,2017.43,71,27.86,1594979.44
CMP1796,Affiliate,Price Sensitive,70063.95,237546,5830,5.19,1749.6,74,30.76,1005642.76
CMP1797,Search,Existing Customers,25302.16,61788,2682,6.65,3470.74,42,30.46,1366241.67
CMP1798,Affiliate,Small Business,298466.33,501619,14063,5.52,5445.08,24,43.05,1768197.06
CMP1799,Email,High Value,257212.16,293812,16980,10.15,8352.8,62,58.14,2216980.41
CMP1800,Social Media,New Customers,208810.62,764969,9502,3.14,3125.68,16,20.6,935873.67
CMP1801,Email,New Customers,458349.88,834182,36025,7.01,4078.79,38,38.19,2012834.92
CMP1802,Social Media,Existing Customers,130997.83,442598,10498,3.53,3437.37,46,28.05,935106.34
CMP1803,Search,Price Sensitive,484578.97,1243880,30241,3.51,2510.58,63,35.16,1356369.06
CMP1804,Email,Small Business,160895.48,184829,7004,6.42,6580.16,7,37.41,1492932.59
CMP1805,Display,Existing Customers,71021.26,276242,4406,0.5,4377.06,85,28.02,878927.21
CMP1806,Social Media,Existing Customers,211047.92,765830,16009,3.59,2123.49,64,29.46,1287274.18
CMP1807,Social Media,High Value,381585.24,979646,22379,4.6,9331.64,89,50.13,1783580.85
CMP1808,Search,Price Sensitive,286346.79,914069,32972,4.0,1185.26,59,35.04,1545957.73
CMP1809,Social Media,High Value,291989.65,776698,13897,5.72,6527.27,42,32.45,1480557.41
CMP1810,Social Media,New Customers,105884.03,421691,7732,3.46,1799.62,42,25.48,936405.47
CMP1811,Social Media,High Value,361962.86,855135,18199,2.76,6416.57,40,43.75,1612619.78
CMP1812,Email,Existing Customers,384488.49,649632,23935,7.75,6263.08,81,44.16,2294904.68
CMP1813,Affiliate,Price Sensitive,230526.26,562952,21004,2.51,2293.21,68,35.23,1133025.47
CMP1814,Search,New Customers,68169.59,127713,3164,5.32,2799.25,11,22.21,858893.82
CMP1815,Display,Existing Customers,392632.99,1201272,15812,2.63,3206.63,36,32.78,1372066.11
CMP1816,Social Media,Existing Customers,170296.77,640031,18362,3.32,3637.42,22,32.14,1171433.67
CMP1817,Affiliate,Price Sensitive,227131.11,563018,13326,3.22,1777.79,68,23.73,1105386.37
CMP1818,Social Media,Small Business,96234.73,254130,5228,0.68,4842.53,60,38.97,935326.3
CMP1819,Search,New Customers,139381.14,386123,11282,7.11,1940.9,63,21.42,1281027.53
CMP1820,Search,Price Sensitive,111328.02,290001,11095,5.68,1588.89,66,29.26,1475752.98
CMP1821,Search,Existing Customers,315337.43,685258,23414,6.19,3333.23,16,26.03,1261653.92
CMP1822,Social Media,New Customers,281184.81,1020858,18945,1.46,3445.82,54,13.31,955072.02
CMP1823,Social Media,New Customers,249690.42,649831,10499,3.38,3204.87,22,21.26,1116345.76
CMP1824,Search,Existing Customers,182432.09,496776,20238,4.11,3898.93,71,36.69,1908087.13
CMP1825,Email,Existing Customers,260343.82,297338,18423,7.45,4293.32,42,42.37,1443581.16
CMP1826,Search,High Value,218211.21,630192,19486,6.42,6974.6,69,48.01,1827356.7
CMP1827,Search,Small Business,357685.7,711266,20006,7.09,4163.0,19,28.09,1698072.88
CMP1828,Email,Existing Customers,248300.67,406268,27511,9.52,2696.38,53,50.72,1389689.71
CMP1829,Search,Price Sensitive,253889.49,700494,28406,4.96,1900.81,47,32.49,1366472.93
CMP1830,Search,High Value,277866.62,738873,28304,10.06,8067.7,61,41.28,2175884.67
CMP1831,Display,Existing Customers,57458.01,163046,2214,4.82,3084.07,44,42.07,1045659.25
CMP1832,Email,Existing Customers,73426.69,91411,6461,7.61,2512.32,22,50.07,1230859.55
CMP1833,Display,Price Sensitive,65175.48,259585,2145,1.39,1500.2,33,22.28,1066436.36
CMP1834,Social Media,Price Sensitive,75005.94,314122,8691,2.84,1411.05,65,21.8,634118.5
CMP1835,Email,High Value,296093.15,299997,17236,8.22,7848.61,26,52.91,2132660.57
CMP1836,Display,High Value,288354.65,777790,5964,3.67,5576.39,26,41.45,1372666.57
CMP1837,Social Media,Small Business,162356.16,480382,8422,3.8,6177.45,53,35.36,1527490.46
CMP1838,Social Media,Existing Customers,142399.37,477001,8187,4.68,3064.11,63,40.09,1038302.94
CMP1839,Social Media,New Customers,238411.81,520811,6312,1.42,3349.82,23,18.45,1098748.52
CMP1840,Display,Existing Customers,243759.71,669364,9449,1.98,2878.46,30,27.57,942888.28
CMP1841,Search,Price Sensitive,171710.19,327384,9722,4.59,1819.82,24,32.17,901006.49
CMP1842,Affiliate,Small Business,314365.87,716262,13717,3.44,7596.21,30,27.84,1617013.32
CMP1843,Affiliate,Small Business,264004.6,573262,11720,2.75,7110.55,20,34.94,1665277.08
CMP1844,Search,New Customers,60036.01,140414,4393,5.22,4662.14,49,12.55,1355474.92
CMP1845,Email,Price Sensitive,328001.13,587460,36709,4.8,2371.7,79,41.37,2112355.05
CMP1846,Display,High Value,270336.72,966600,10013,4.56,6337.72,18,39.86,1461113.85
CMP1847,Social Media,New Customers,399634.51,1929803,33338,2.25,2440.37,88,10.89,1037169.31
CMP1848,Social Media,High Value,457490.02,1407413,20962,5.84,4882.18,36,45.54,2200880.16
CMP1849,Email,Small Business,354582.5,663091,38502,6.9,4323.34,88,49.48,1999276.01
CMP1850,Social Media,New Customers,490813.41,1683573,112569,12.52,8987.96,90,54.17,3527744.33
CMP1851,Affiliate,New Customers,339488.35,642307,17820,6.4,2779.76,14,24.25,1558512.88
CMP1852,Search,Existing Customers,43117.78,112982,4848,8.58,4406.09,9,34.19,1032284.13
CMP1853,Search,New Customers,206552.39,549952,8921,6.5,2573.25,78,17.94,1709775.15
CMP1854,Social Media,High Value,321562.34,813179,16905,5.15,5945.12,26,41.28,1722064.86
CMP1855,Social Media,Price Sensitive,126955.76,636351,11258,2.23,2258.92,55,20.77,835610.6
CMP1856,Social Media,Price Sensitive,276618.12,964656,12864,2.49,1944.07,55,28.24,1075179.26
CMP1857,Email,High Value,296615.84,454569,18603,8.37,10000.0,70,63.56,2419568.06
CMP1858,Search,New Customers,314359.16,1090701,45524,4.82,2511.83,42,21.78,1606786.15
CMP1859,Social Media,Existing Customers,153066.4,379167,8565,3.82,3684.19,19,31.15,619701.78
CMP1860,Social Media,Existing Customers,80918.0,244677,6355,3.03,3751.09,26,34.39,759375.07
CMP1861,Search,Small Business,396717.03,1294716,41747,6.13,5013.96,84,25.46,2040192.34
CMP1862,Email,High Value,367161.07,567816,22398,8.46,8802.75,70,48.69,2171875.47
CMP1863,Affiliate,Small Business,156123.57,296782,6199,5.5,7146.16,28,21.73,1441317.99
CMP1864,Display,High Value,282781.95,1022370,11465,3.47,5057.06,55,29.16,1129673.77
CMP1865,Email,New Customers,210587.1,485529,23466,6.87,3117.56,88,30.03,1144936.21
CMP1866,Search,New Customers,392360.81,1019639,34129,4.77,3010.08,56,22.9,1929612.97
CMP1867,Search,Small Business,286924.57,721320,17136,5.06,5220.93,76,41.89,1729373.46
CMP1868,Display,Existing Customers,50872.15,160222,1426,3.74,2951.32,35,34.98,921740.92
CMP1869,Affiliate,New Customers,287714.79,543769,11915,4.62,2641.73,9,17.79,793240.37
CMP1870,Email,High Value,338544.31,638432,37350,6.0,10000.0,32,53.43,2483974.43
CMP1871,Social Media,High Value,233476.15,684286,16801,4.56,7609.59,64,31.3,1871311.46
CMP1872,Email,Price Sensitive,384838.85,635738,31732,5.51,1626.58,24,36.55,1734756.53
CMP1873,Social Media,New Customers,123279.16,373166,4927,2.74,2481.75,31,23.7,1049060.44
CMP1874,Affiliate,New Customers,165852.3,305324,6195,3.94,2759.38,9,26.2,1312679.15
CMP1875,Search,New Customers,280806.88,915316,19487,5.2,2377.1,66,30.26,1224651.29
CMP1876,Display,Price Sensitive,292227.85,1039199,11859,0.5,1413.4,87,31.79,1217710.09
CMP1877,Search,Existing Customers,392942.61,962612,25081,6.88,4065.35,73,32.45,1932655.83
CMP1878,Affiliate,Small Business,323556.65,656836,12270,3.59,3909.17,11,42.9,1541729.9
CMP1879,Social Media,Small Business,219388.96,549447,11462,4.17,6363.47,27,29.62,1249514.8
CMP1880,Social Media,Existing Customers,183019.59,509371,7996,4.63,3125.26,15,38.52,989884.1
CMP1881,Social Media,Price Sensitive,117611.09,664615,16290,1.62,947.59,65,21.09,817008.0
CMP1882,Search,New Customers,196605.17,588216,17075,6.1,5916.32,86,23.26,1535141.36
CMP1883,Display,Price Sensitive,144138.37,477757,3469,1.01,1483.31,16,19.23,728924.34
CMP1884,Display,Small Business,243252.24,793030,5703,2.81,4659.7,73,13.98,1378641.37
CMP1885,Social Media,Existing Customers,278518.36,1264155,33335,4.22,3583.86,58,39.61,1340109.25
CMP1886,Display,High Value,316210.12,789104,5772,3.08,7593.62,58,29.18,1420613.85
CMP1887,Search,Small Business,52002.77,107919,2933,4.54,6310.6,66,31.72,1328616.55
CMP1888,Affiliate,High Value,308248.98,501093,16540,5.32,6105.06,29,39.41,1981055.38
CMP1889,Social Media,New Customers,219330.48,781201,12446,2.91,2036.42,53,17.77,1151998.19
CMP1890,Search,New Customers,171674.92,497296,16526,4.86,2283.68,64,28.35,1509113.73
CMP1891,Affiliate,New Customers,199772.28,662985,15124,3.44,2684.02,80,32.18,1445813.71
CMP1892,Email,Existing Customers,208871.08,320413,21048,7.82,5006.0,46,58.7,1548790.64
CMP1893,Email,Small Business,92464.99,161294,9947,3.81,4761.36,80,42.3,1343275.2
CMP1894,Search,Existing Customers,144765.64,467249,17361,7.06,3963.49,86,38.92,1487174.6
CMP1895,Email,New Customers,256176.89,332300,13843,5.39,3726.13,36,52.2,1496796.18
CMP1896,Display,Existing Customers,77282.39,185519,1439,2.69,3121.79,18,26.9,684886.37
CMP1897,Search,Price Sensitive,293203.97,880584,28601,3.17,2236.55,37,29.5,996735.45
CMP1898,Search,New Customers,347100.32,998386,27765,4.22,2233.04,11,29.25,1384326.81
CMP1899,Social Media,Existing Customers,85311.73,279220,6107,4.11,3998.13,82,35.53,931718.64
CMP1900,Social Media,Price Sensitive,251096.05,814390,12726,1.63,1536.91,85,31.89,829738.15
CMP1901,Search,Price Sensitive,146281.04,510775,11679,4.05,1549.52,50,33.6,1385113.88
CMP1902,Display,Existing Customers,61609.75,259228,1782,2.86,2803.51,79,30.77,1011258.55
CMP1903,Affiliate,New Customers,233340.84,481950,10828,3.49,3310.33,26,20.32,1177470.02
CMP1904,Search,Small Business,275951.1,646775,16245,5.05,3539.46,15,38.32,1689567.74
CMP1905,Affiliate,Price Sensitive,149935.89,355513,5612,5.36,1648.11,44,33.71,921344.47
CMP1906,Search,New Customers,273130.33,627923,19778,6.45,2913.06,68,22.66,1400564.53
CMP1907,Email,New Customers,269786.98,684885,32886,6.42,2791.21,83,24.36,1563761.39
CMP1908,Social Media,Price Sensitive,149508.37,485682,10420,2.18,1110.31,54,30.61,1088316.97
CMP1909,Affiliate,Price Sensitive,68013.04,162455,4656,2.66,1220.59,77,20.66,973546.89
CMP1910,Affiliate,Price Sensitive,258375.81,591239,16784,5.32,2827.2,10,30.79,1034148.99
CMP1911,Search,New Customers,135053.53,395082,10158,6.41,3107.29,18,31.4,1204077.43
CMP1912,Display,Existing Customers,155251.1,498131,3755,3.34,3345.91,23,47.23,951621.38
CMP1913,Search,New Customers,97149.81,226093,7378,6.11,2811.99,58,21.2,1110426.65
CMP1914,Social Media,Existing Customers,205558.39,552401,8007,5.08,2939.94,9,34.86,1289917.74
CMP1915,Affiliate,Small Business,78719.84,133192,3255,1.29,3557.46,56,43.08,970497.65
CMP1916,Search,Price Sensitive,170429.28,403986,9657,4.86,1279.17,10,38.86,1041097.02
CMP1917,Affiliate,Existing Customers,258005.02,504588,16474,4.97,3153.1,20,39.59,1713660.12
CMP1918,Search,High Value,246340.65,575626,19339,7.5,8173.31,60,47.67,2509754.54
CMP1919,Search,New Customers,169129.68,432438,10419,3.41,3132.2,62,13.28,910257.23
CMP1920,Display,New Customers,169812.55,501440,2261,2.43,2216.88,54,12.88,831249.79
CMP1921,Social Media,Small Business,283237.95,1305083,14414,2.56,5119.54,24,34.2,1347942.9
CMP1922,Affiliate,New Customers,363869.93,874895,25631,3.71,3187.52,61,24.33,1478277.26
CMP1923,Search,Small Business,261453.67,509727,13504,9.35,4479.08,48,39.19,1658737.82
CMP1924,Email,Price Sensitive,473122.51,788326,39149,5.68,2089.44,34,45.96,1899520.09
CMP1925,Affiliate,Price Sensitive,282278.05,578644,19276,4.02,2087.05,47,34.89,1187644.56
CMP1926,Social Media,High Value,333492.58,616675,13274,5.45,6725.83,12,45.73,1799854.45
CMP1927,Social Media,Price Sensitive,112926.26,605250,10763,0.9,1253.45,85,27.26,228648.31
CMP1928,Affiliate,Price Sensitive,445647.54,1340810,48131,4.98,1625.71,90,30.78,1671187.5
CMP1929,Email,Existing Customers,386921.01,512446,20419,5.77,4864.29,37,52.28,1895386.74
CMP1930,Search,New Customers,202213.1,469754,12353,5.27,2335.88,63,25.03,1386482.91
CMP1931,Display,Existing Customers,317619.2,932149,11987,3.02,3884.74,53,41.96,1658532.24
CMP1932,Social Media,Price Sensitive,135866.83,449765,7076,1.75,1477.83,16,29.72,390752.82
CMP1933,Affiliate,Price Sensitive,302950.4,808807,23524,2.91,2479.33,55,36.57,1608228.06
CMP1934,Display,Small Business,211350.13,1137107,7739,0.67,3565.43,55,30.42,991599.58
CMP1935,Display,Small Business,322495.02,1230285,5317,1.97,4407.99,43,23.21,1421304.25
CMP1936,Email,Price Sensitive,335207.78,562550,28579,6.48,1600.98,79,46.5,1584745.5
CMP1937,Search,High Value,287394.19,515878,19731,6.59,5160.78,40,40.48,1915575.04
CMP1938,Affiliate,Price Sensitive,176552.86,415995,9494,2.89,2225.67,35,33.26,989612.36
CMP1939,Search,High Value,80113.79,118810,3897,8.52,8900.53,18,45.99,1695522.8
CMP1940,Search,Small Business,227078.55,629195,25422,5.14,7799.98,47,32.56,1982390.26
CMP1941,Affiliate,Price Sensitive,319573.14,567657,20874,4.23,1528.12,33,20.9,1563796.07
CMP1942,Display,Existing Customers,170530.72,465430,6467,1.16,2043.5,12,32.29,886784.84
CMP1943,Social Media,Small Business,259900.05,899495,15174,3.18,5273.8,10,25.68,1176906.18
CMP1944,Affiliate,Existing Customers,270466.86,591397,28219,5.17,2545.95,25,36.49,1894793.67
CMP1945,Affiliate,Price Sensitive,492697.19,960097,29536,4.16,2285.02,85,22.39,1972767.32
CMP1946,Social Media,Small Business,205492.75,646011,10837,2.94,6127.02,54,40.17,1508102.4
CMP1947,Social Media,Existing Customers,364639.5,1189303,16172,5.75,4770.34,64,25.42,1789957.39
CMP1948,Search,Price Sensitive,198579.26,480625,16160,6.26,2050.95,22,25.77,1269450.25
CMP1949,Display,New Customers,278842.94,867449,3963,1.94,1831.41,73,24.77,1247930.31
CMP1950,Social Media,Existing Customers,172573.61,515928,11144,7.11,4565.79,11,40.93,1633963.77
CMP1951,Affiliate,Price Sensitive,307377.81,667651,19702,3.5,1847.78,54,31.84,961828.95
CMP1952,Social Media,Price Sensitive,228814.37,884313,22593,1.6,1561.41,33,31.46,1213739.95
CMP1953,Display,High Value,173081.57,517994,4561,4.2,6643.35,29,33.52,1822117.44
CMP1954,Social Media,New Customers,277110.42,1148384,18331,1.4,3257.88,19,25.71,1268940.8
CMP1955,Search,Price Sensitive,101905.73,192815,9993,5.74,1957.14,43,22.34,1164425.62
CMP1956,Display,Price Sensitive,161532.07,1017481,9367,0.5,1104.83,47,31.89,1039646.21
CMP1957,Affiliate,High Value,90780.27,128947,6450,5.63,6944.08,37,36.72,1392545.65
CMP1958,Social Media,New Customers,110084.91,416834,5693,3.0,3473.36,87,16.16,1276977.14
CMP1959,Search,Price Sensitive,110957.16,350159,11299,4.75,1351.53,76,32.21,801327.61
CMP1960,Search,High Value,166791.79,406337,13390,6.54,6916.28,23,36.86,1839801.65
CMP1961,Affiliate,High Value,211844.36,462079,16955,7.1,9937.43,75,43.99,1940027.06
CMP1962,Social Media,Price Sensitive,366051.67,1389829,26360,1.28,1293.01,64,8.42,1039536.14
CMP1963,Search,High Value,124037.36,233223,10277,7.46,4845.96,20,45.87,1509492.7
CMP1964,Affiliate,New Customers,273815.22,436394,12126,3.7,3825.35,51,29.96,1331326.52
CMP1965,Display,Price Sensitive,285397.09,1436233,15038,1.01,1269.45,89,21.3,1065389.29
CMP1966,Email,High Value,103235.55,100763,4540,8.97,6443.59,13,50.98,1770437.17
CMP1967,Affiliate,Price Sensitive,282873.18,652550,15291,2.6,1644.4,9,31.93,1003404.98
CMP1968,Social Media,Small Business,337047.67,1253641,15724,2.79,3910.25,89,20.34,1990573.14
CMP1969,Affiliate,Existing Customers,207768.02,541221,18631,6.82,3334.76,69,35.63,1594918.61
CMP1970,Email,Price Sensitive,384140.51,787844,36980,4.87,1743.98,48,40.16,1518380.54
CMP1971,Email,Existing Customers,192822.62,331190,14692,8.58,3603.7,35,42.21,1311398.58
CMP1972,Social Media,Small Business,104213.57,425298,7634,4.2,5370.8,61,27.58,1407087.63
CMP1973,Search,New Customers,180182.53,478348,15751,2.74,2695.96,61,18.26,1449926.88
CMP1974,Display,Existing Customers,136047.67,475469,4303,3.97,3009.15,27,28.01,853387.43
CMP1975,Social Media,Existing Customers,361452.89,703326,13146,3.93,3901.66,15,25.48,1320155.31
CMP1976,Display,Existing Customers,136448.08,327988,3836,1.65,4041.13,8,31.98,1031600.68
CMP1977,Search,Existing Customers,157926.14,366067,10519,5.9,2589.95,15,35.42,1081364.34
CMP1978,Display,Existing Customers,261791.1,975494,6348,2.87,2247.86,80,39.29,1397783.73
CMP1979,Affiliate,Existing Customers,166163.01,254767,9949,5.45,4794.11,17,34.71,1340116.07
CMP1980,Social Media,Small Business,178421.81,360430,6830,3.05,5570.65,15,30.45,1215143.85
CMP1981,Social Media,High Value,388897.28,1311431,41737,5.27,10000.0,72,34.37,2401603.48
CMP1982,Display,New Customers,345010.42,1394927,5374,1.07,2189.06,62,9.01,1171560.21
CMP1983,Search,New Customers,241476.55,693892,18088,4.4,2360.16,86,27.38,1401188.88
CMP1984,Email,Price Sensitive,157917.73,329861,12227,5.99,1560.7,77,40.83,980456.93
CMP1985,Social Media,High Value,489152.34,958276,20882,5.24,7135.48,65,41.94,2203857.32
CMP1986,Search,High Value,206387.35,597548,20921,8.53,7369.64,72,48.01,1949111.65
CMP1987,Social Media,Price Sensitive,282201.59,762490,15078,0.5,995.88,34,29.03,992097.59
CMP1988,Display,Small Business,181859.96,688930,5502,1.17,3766.41,54,25.31,1386852.36
CMP1989,Email,New Customers,183560.91,272309,16194,6.62,2639.02,56,36.04,1267613.18
CMP1990,Email,Price Sensitive,294591.55,785729,33554,6.22,1468.81,51,45.54,1493228.01
CMP1991,Search,New Customers,334258.88,944488,41121,5.21,4029.61,69,24.41,1889740.76
CMP1992,Email,New Customers,137629.62,238190,8573,6.3,3873.39,77,31.93,1539222.64
CMP1993,Social Media,High Value,227295.47,492208,10416,2.94,8858.78,54,35.07,1735739.99
CMP1994,Search,Price Sensitive,73609.98,225620,5495,4.05,1905.47,25,35.93,644347.16
CMP1995,Display,Price Sensitive,381257.53,1387594,19424,0.5,1461.33,86,17.87,1107307.75
CMP1996,Social Media,Price Sensitive,402205.05,1580134,20734,0.5,2649.74,31,29.49,1314315.61
CMP1997,Display,Price Sensitive,233734.11,685959,3905,0.7,1815.95,62,15.15,634125.15
CMP1998,Affiliate,New Customers,338620.53,695609,22267,3.82,1809.51,20,27.48,1447358.52
CMP1999,Email,Existing Customers,101396.52,178485,11469,8.34,5107.41,43,51.95,1523148.61
CMP2000,Display,Existing Customers,340246.5,1149753,9008,2.64,3624.22,50,41.92,1426783.53
